,x,y,Prediction
55,-0.6350928140451433,0.2942910026097278,0
56,-0.8250965682109802,-0.16477096866036364,0
57,0.3517971930288329,-0.21701271325293062,0
58,0.1369257724727886,0.3263734511409252,1
59,-0.4071619744087827,-0.19148783618314988,1
60,0.37506405590340613,0.6341393258368067,0
61,0.15110168938590968,-0.5628951306355705,0
62,0.06784007766598839,0.03200337052143623,1
63,-0.4827600068874208,0.6291649459125097,0
64,0.582405101931605,-0.14787098479506122,0
65,0.7527662097044662,0.008588819435521403,0
66,0.5630884271223887,-0.017781702389080462,0
67,-0.16276265901671155,0.400699844355539,1
68,0.0008269037327670956,0.5834126868295266,1
69,0.4671115770487039,0.05085415167614575,1
70,-0.7106509592029926,-0.0669402490929717,1
71,-0.23579513319789122,0.8573023174679612,0
72,0.7864963643196836,-0.5082952104242731,1
73,0.31675657057032447,-0.8001839751363664,1
74,-0.6559953252338908,0.424740668674673,0
75,-0.7058319157528014,0.6352136861926637,0
76,0.39495163805583067,0.44276445347564536,0
77,-0.7614422423630742,-0.27253479102276595,1
78,-0.7294912296489207,-0.42920597343416067,0
79,-0.14569012098938622,0.2122796268995255,0
80,0.7015509778694579,0.6495990418027326,1
81,0.5889167907815406,-0.6996581994266596,1
82,0.41197865340320167,-0.8022472065258217,1
83,-0.1973591473903121,0.48200647025523774,1
84,-0.8046845817221379,0.13570012437566953,0
85,-0.9239342599536238,-0.27717729164902155,0
86,0.39450725949315346,0.9009024359320539,1
87,-0.059944685578674925,0.2783931082741126,0
88,-0.7774158050677584,0.4946069271821481,0
89,0.4465359552196926,0.8778596885523169,1
90,-0.17152514939676752,0.3170771717286626,0
91,-0.38793513034483024,0.7898552160724287,0
92,-0.08333486913322723,0.8606725759457161,0
93,0.7030813457048752,0.4368142084740977,1
94,0.03521087744422548,0.6693991075779442,0
95,0.8923132965335773,-0.24101024685703507,1
96,-0.7093460305441777,0.49716828629682264,0
97,-0.26688247993695585,0.275443622058972,0
98,-0.28170846501348873,-0.7082864300960504,1
99,-0.579967115328154,0.4966994663889424,0
100,0.015594986957911247,0.4448612010839357,1
101,-0.8757360386536708,-0.24487966183227133,0
102,-0.017316916500351696,-0.3029669429708485,0
103,0.5157764625183964,0.7716010277539884,1
104,0.2904998506055464,-0.9489034269798988,0
105,-0.4915207863080229,0.1818192750986196,1
106,0.4534080457197446,-0.3312589860385577,0
107,-0.7367734834597569,0.16457895641477185,0
108,0.09974438724302988,0.9489052159827228,1
109,-0.458066950147524,0.3850699263826351,1
110,0.7108124243335192,0.42683203803182296,1
111,-0.004383441407124618,-0.8430043292355723,1
112,-0.2201621180413895,-0.1776823144486052,0
113,-0.34918541934645736,-0.852416954713161,0
114,-0.3847288150210411,-0.44310525925682803,1
115,-0.2725047871522697,0.4119814660076807,1
116,-0.0029498489750422238,-0.8695674252293885,0
117,-0.8387546422642284,0.5420216131151719,1
118,-0.768189329432775,-0.4749515276947113,0
119,0.08235880892575673,-0.31225385310214043,1
120,-0.49771725216580254,0.4600735774341949,1
121,0.5434691000091048,-0.45583624278500556,0
122,0.24833456812249072,0.33712935562568397,1
123,-0.9230997325370409,0.2754647840830741,0
124,-0.9085036597287012,0.109142627553671,0
125,0.8568453491915338,-0.4675285469679213,1
126,0.5022015674656392,-0.02910309750019663,0
127,-0.6679540930793916,-0.46199593876556266,0
128,0.31600949322004906,-0.15602714257177175,1
129,0.3132595891310807,-0.8431210121597434,1
130,0.004921364612732996,-0.3685113817611445,0
131,-0.06237966463189917,0.9642895346247979,1
132,-0.2845452281826179,-0.6592258599512145,1
133,0.2769725333669422,0.33072418303016704,1
134,0.3294172236369297,-0.5414832913822457,0
135,0.8179923370219291,-0.49513956503641976,1
136,-0.0608460969572762,-0.13506699409268738,0
137,0.5590542943084296,0.5920444693013618,0
138,0.412211832428746,0.5612672395307927,0
139,0.5214718595520004,0.43136665476574887,0
140,-0.5364581660558341,0.35789700744959946,1
141,-0.42302438797431047,-0.588088233009539,1
142,0.29350417707926985,0.7825996503351504,0
143,-0.6005138012494103,0.617868534326887,0
144,-0.5201853366969916,0.6101970821759661,0
145,-0.4015967290865621,-0.38470045194820296,1
146,-0.7160037220237783,0.2588965900471376,0
147,0.15473465130663094,-0.6817392089852267,0
148,-0.25619409588366615,0.4015603507199187,1
149,0.4255393111238337,0.862325402107831,1
150,0.6585050123694752,-0.7336080375569128,0
151,0.1323164388354333,-0.7430958998379732,1
152,0.06854154600745688,-0.04791534163792746,1
153,-0.07673001823652838,0.7171148280740983,0
154,-0.40408167763775443,-0.5259874255362283,1
155,-0.2698399422039009,-0.9419461550732322,0
156,-0.9587208401405867,-0.15454569199614535,0
157,0.7729988502392737,0.08216117719995468,0
158,0.4970798585520045,0.7888894251637312,1
159,-0.024320495031676437,-0.7496707159722353,1
160,-0.09930415886873836,0.6672894302706285,0
161,0.22019460781542435,-0.09863673328651225,1
162,-0.10918595975243822,-0.9037765931013385,0
163,0.6438678413127407,-0.2774741735158841,0
164,-0.87604598772834,0.1303518372885867,0
165,0.140859973842695,0.6558151001313057,0
166,-0.11716259593088682,-0.7320816049146527,1
167,0.3157820711807459,-0.8740100041040212,1
168,-0.17908410996339388,0.7646701095693798,0
169,0.23214852795782187,0.9120289231190861,1
170,0.13848193230659836,0.04257724296956111,1
171,0.24187331043016913,0.023674230374550374,1
172,0.9023212424254758,-0.03988590181043905,1
173,-0.09139965373643494,0.43739353452383095,1
174,0.6090052083669846,0.4458281791983838,0
175,0.16724164999541372,0.29058625398440247,1
176,0.7281488532516806,0.42316552643688643,1
177,0.23543757674227977,0.49044593932276753,1
178,-0.1726445002490629,-0.6584014047004791,1
179,-0.9513643577089237,-0.3001248930740168,0
180,-0.6675929515362832,0.45981874914140336,0
181,0.7435117342405978,-0.39278615378860443,1
182,0.07009280901986409,0.9419985559792557,1
183,0.2054271544147721,0.9631934478563241,1
184,-0.2696373145283722,0.2762527472972124,0
185,0.8119379574938504,0.022986646564432108,1
186,-0.17009172957018712,0.8899573021820159,0
187,-0.8858364355055184,-0.006600148753120728,0
188,-0.2773547424292331,-0.28267091663500266,0
189,-0.6111901798353826,0.5404243349525477,0
190,0.6714949845221587,0.13896131632240502,0
191,0.6764365859047239,0.1404609539817549,0
192,-0.22305802031345906,-0.9425177098330366,0
193,0.5894011307437227,0.5369813773255552,0
194,0.7716811161762347,0.5150689433268804,1
195,-0.10551643001740799,-0.8185779806715061,0
196,-0.40502834043203056,-0.8407954175072875,0
197,-0.8095564724980818,-0.02569425301333755,0
198,0.6935738310150968,-0.6342963456062771,1
199,0.47597216029855194,0.22872219714163622,1
200,0.5649205566544045,0.7013463983434116,0
201,0.2094639901296883,-0.21729607346935184,1
202,-0.49659838870263073,0.7227949997674568,0
203,-0.5445924502030506,0.25126217826028785,1
204,-0.2648625610071126,0.8670482229486783,0
205,-0.693825563853528,0.5551951262055409,0
206,0.3312984296824619,-0.8527346244386851,1
207,0.04073367775192809,0.5899693096032865,1
208,0.34439410885113814,-0.29491816669441945,0
209,0.010387685295183025,-0.0837240774302136,1
210,-0.7175006156726653,-0.5912072760180412,0
211,0.053494783994254884,0.6886492169689918,0
212,0.7715806284473309,-0.48581207536974186,1
213,0.17190254034682997,0.8624988087586803,0
214,0.8993181231550119,-0.36645429331653623,1
215,-0.11505571211715368,0.2339421688627507,0
216,-0.05871643321554982,-0.2935234441848897,0
217,-0.5301235075125893,-0.6711458719711023,0
218,-0.1548698458941296,-0.43053742305691445,0
219,-0.04722575804293335,0.5419252177485159,1
220,-0.07606146076560837,0.683481831155681,0
221,0.5486209318240878,0.47421811841651557,0
222,0.5971933436412729,-0.08243079301854604,0
223,-0.4147968849648125,-0.5703436373587526,1
224,0.5787242069008693,-0.585891594498361,1
225,0.8404663176752029,-0.15790571491404784,0
226,0.24307284210910485,0.6728758308377787,0
227,0.36106821869797506,-0.08843167368914955,1
228,-0.06238469619393496,0.1611809181116118,0
229,0.43255542802118874,-0.20341764588434808,0
230,-0.7531261246610189,-0.6470548972281212,0
231,-0.26916348313709115,0.043695164832302076,0
232,0.1527632512663692,-0.0808205997566461,1
233,-0.33187857410899596,-0.016750994771223538,0
234,-0.13498276371402154,0.9192914414076228,1
235,0.510284506968164,-0.6508678785768565,1
236,-0.7348392076871124,0.3716616911287072,0
237,0.13561362627198625,-0.11878374321991134,1
238,-0.3902543053416126,-0.7744626937997766,0
239,0.32927405216308603,-0.47502079101912553,0
240,-0.06377356659452699,-0.2665317202275096,0
241,-0.374693844105404,-0.16259425986664144,0
242,-0.021209163926684933,0.17217279843733257,0
243,-0.41825997386212904,-0.534652438877179,1
244,-0.03647967988241337,0.33187746413368197,0
245,-0.0442041150343683,-0.20528437927836535,0
246,-0.6714826092518384,0.5192166360651571,0
247,0.6956347076738137,0.50669856328944,1
248,0.48897607400822146,-0.564269582461832,1
249,0.4722212724058392,0.14502356516959167,1
250,0.06762219557314922,-0.04854355524664547,1
251,-0.15177648632893462,0.5818224907025085,1
252,0.43504879235732485,0.4914789195473777,0
253,0.17363333126989358,-0.09766027600450802,1
254,-0.3284658667144488,-0.3133569664154521,0
255,-0.3752383093333899,-0.3756532943810632,1
256,0.12848439825064062,0.30099732324633655,1
257,-0.49420189136775966,0.06327776747884493,1
258,-0.40449602024187437,0.17658316707225052,0
259,0.28261955993351634,-0.1320762426040708,1
260,0.4984940718989075,-0.6761248540412431,1
261,-0.14856525370984763,-0.4099424010208032,0
262,-0.5711142267310026,-0.21378553013255408,1
263,0.7826802571179229,0.5529961433312723,1
264,-0.20791869404811084,-0.0028892801388558306,0
265,0.5661544657285105,0.34630709973916035,0
266,-0.45149337828381697,0.004711518998023348,0
267,-0.4477441841324197,-0.7198422896736084,0
268,0.13305910940363086,-0.8556144623580474,1
269,-0.35661106409366206,-0.7390914637455008,1
270,0.6508663111206533,-0.36268080645830875,0
271,0.2856700523098062,-0.007662155982913784,1
272,-0.10769196555318605,-0.599763819236875,0
273,0.6245468826677152,-0.11592704747263287,0
274,0.44031365946597606,-0.5414121785690732,1
275,0.3018693376579865,-0.7499912270245966,1
276,-0.059157193491546266,-0.3137046198029837,0
277,0.041947606043428724,0.14041665989350863,1
278,0.48759581951439923,-0.5782153436466759,1
279,0.5560594918057845,-0.08496250658647655,0
280,0.06591340956507806,0.14879650703360145,1
281,0.5562400264129848,0.6925972980421166,0
282,0.32932687962447915,0.1844284802543629,1
283,-0.37869101087470175,-0.38010127512972125,1
284,-0.4831932643449883,0.5855568154193939,0
285,-0.5022615952010562,0.41540259494197146,1
286,0.7687415313147269,-0.5985099568176188,0
287,-0.08888386230895355,-0.7849572700806586,0
288,-0.3461339043739102,0.4393056871563971,1
289,-0.35529841132285345,-0.4917471536198265,1
290,0.8058931859166071,-0.37429035349411005,1
291,-0.17230503040786566,-0.9203671253523934,0
292,-0.38231451765465824,0.1938018806045304,0
293,0.22264745661194962,-0.2762452844422185,1
294,0.37864722231514875,0.3611224626491731,1
295,0.007995002244489416,0.8028791667260066,0
296,-0.12480856719829841,-0.6083487091210319,0
297,-0.06950174566323306,0.3056434887237294,0
298,0.5507645445012437,-0.34826411090798903,0
299,0.4711151939171852,-0.2857804238129062,0
300,-0.9816865963503248,0.0622552012264577,0
301,0.06156334220594337,0.31393318245353763,1
302,-0.8764174260015067,-0.26520343093585136,0
303,0.514545361647012,0.7266623145295394,0
304,0.5523458905212192,0.5627363735853474,0
305,0.24379061029646593,-0.6764872741523011,1
306,0.9503250433510747,-0.21953063035907602,1
307,-0.00021140656959972706,-0.038785072062796334,0
308,0.614834300884195,-0.7436377978158009,0
309,-0.7492213293488003,-0.1525878463411557,1
310,-0.9271924379437819,-0.1522441294488267,0
311,0.13448818254689598,0.12495575303202257,1
312,0.01870540011445855,0.3819469136433985,1
313,0.0542500810570886,-0.24591015212609704,1
314,0.02527505156943989,-0.18716827192877117,1
315,0.5800506476105262,0.03070437970842689,0
316,0.8383462340318746,-0.30275021488066606,1
317,-0.42357345913797495,0.3332380309657763,1
318,0.7098369562405425,-0.07003356395806579,0
319,0.7991874091061586,0.14547803015615451,1
320,-0.35585950522797155,0.3773062779492587,1
321,0.03175904446470275,-0.2781830742976771,1
322,-0.5817134288564736,0.7279173407407233,0
323,-0.5428132075597758,-0.2510278721918001,1
324,0.17942274252798227,0.21708940455207792,1
325,-0.33840022694873784,-0.5006563051342687,1
326,-0.10383643549907112,-0.6414056832444455,0
327,0.8321662411111425,-0.03973257495158463,1
328,0.15515907962234618,-0.3852960843000074,1
329,0.5840081457817065,0.6877081371165621,1
330,0.05411213893790599,-0.20945801787506055,1
331,-0.9036638060787614,0.3714463704246587,1
332,0.447649805557569,0.8571494677542814,1
333,0.7054287514303189,-0.3322527774753717,0
334,-0.6133533809894545,-0.6341276247225472,0
335,0.643937273825475,0.6620029274428791,1
336,-0.5053550430495655,-0.7840184263786525,0
337,0.349096077630217,0.061738823666489195,1
338,0.5712287259558615,0.789381739666679,1
339,-0.12888491451741216,-0.042127691194787896,0
340,-0.6329062777101278,0.09700172332985882,1
341,-0.20174449659838004,0.5490435957398854,1
342,0.4359808146562781,-0.88918259342465,0
343,0.015568089920980162,0.6361895056833485,0
344,-0.43541061416172555,-0.37064814428996495,1
345,-0.5160781494959245,-0.1759827057138945,1
346,0.37371070441059023,-0.34719151627301964,0
347,0.24159304931990616,-0.9091972732310419,0
348,0.5063775761705749,-0.43712976261820785,0
349,0.15424295733672966,-0.3108822573763899,1
350,0.8878756563119854,-0.32768081140825717,1
351,-0.96774457189953,0.06985247069405146,0
352,-0.5973068425177087,-0.3919990634084372,1
353,0.036482668087529466,-0.6428526528739891,0
354,-0.05450137388998679,0.47710996521903914,1
355,-0.7457270639093627,-0.5607994975788024,0
356,0.8105608716950701,0.2180336680580672,1
357,-0.15424638799935972,-0.5049209092316224,0
358,0.6735745266709446,-0.2919078297058908,0
359,-0.4823443749160341,-0.26836131111278855,1
360,0.10858507900723763,-0.31101020688788766,1
361,-0.8790843449330087,0.03803663305075761,0
362,-0.12259876844960152,-0.8839516054635206,0
363,0.32458015894685943,0.4188142286204322,1
364,0.401013173086138,-0.8798075219974796,0
365,0.2519863147183926,0.2848370894336833,1
366,0.1946990199592099,-0.04790468926401215,1
367,-0.29988705024702655,-0.2626046399737468,0
368,0.34165784384745423,0.24031656273472157,1
369,-0.5861471965775521,0.3403139780701812,1
370,-0.8125180438946381,0.41590664678507994,0
371,0.08654007802428686,0.4018582872484815,1
372,0.08882080485657605,0.11432797611320786,1
373,-0.9469639031672897,0.17162461913168067,0
374,0.3626059091280558,-0.16542401451184072,1
375,0.24253399073386503,-0.13288482785493824,1
376,-0.7261422948383387,-0.32254626439616985,0
377,-0.03340212646718911,-0.7212489183626558,1
378,0.4092371962362937,-0.07311582068262684,1
379,-0.3672810083401388,-0.35052913560087406,1
380,0.7641199806036697,-0.1784924626467991,0
381,-0.8149034548993377,0.13405336784909294,0
382,0.6497990983464953,0.729329127125854,1
383,0.3832058853460861,-0.775758765837322,1
384,0.7834666634027079,0.07924469334767911,0
385,-0.8582652218916259,-0.3538506622272045,0
386,0.017915470012308126,0.7471694300347281,0
387,-0.8256892831115431,0.1271232344311548,0
388,0.8966857268830742,0.42817479752060567,1
389,0.6357531654275596,0.5800335690889065,1
390,-0.5239119394074192,0.7010746647327858,0
391,0.49587252008951893,0.4655378537956549,0
392,-0.36167395479345305,0.6802393123370494,0
393,0.5750826170422974,-0.6725828544312952,1
394,-0.1443147548664093,0.6808467498560082,0
395,0.8783063801231689,-0.1031412505204867,1
396,-0.2427749682633191,0.43509542055011263,1
397,-0.626333114251386,-0.524812138494016,0
398,-0.4150407827311114,-0.3044638958562342,1
399,-0.32658717375243995,0.6253482706065536,0
400,0.20754524232418234,-0.5546339714954652,0
401,0.8069169854974783,0.2910494238659907,1
402,0.7333490735233954,0.4982237085381241,1
403,-0.19712088203825665,-0.7973760177122453,1
404,0.7486538256169162,-0.5033423603479973,1
405,0.7317800110129106,0.2441415101491737,0
406,-0.13824380170160316,0.9406113988851136,1
407,-0.3421700322380239,0.3306509787112579,1
408,-0.12262276987279691,-0.02611186612273026,0
409,-0.3134697829420074,-0.9482093396710108,0
410,-0.6801219478206753,0.6638138301562496,1
411,-0.10555240440963223,0.3937392042720964,0
412,0.28001689376758115,0.4562748825683269,1
413,0.03533145427035196,-0.20787222004230196,1
414,0.4803285090321516,-0.37388936431507375,0
415,-0.5139246581007336,0.5628496162935077,0
416,-0.21213334773412898,0.1941130236035215,0
417,-0.21354634675238568,0.5419781300400679,1
418,-0.4963015457535789,0.41621827963252933,1
419,0.5637267864417671,0.6020050197531489,0
420,-0.33771959993465384,-0.13454523675256974,0
421,0.4784940400164228,0.3793297590670992,0
422,-0.2014335263953793,-0.4095392303659056,0
423,0.15580936215288482,-0.639598481649683,0
424,0.6739100819955027,0.3161210500082209,0
425,-0.920966193397815,0.284418953359707,0
426,-0.033338531180974115,-0.3710995938253932,0
427,0.7997882799545228,-0.23299435577326272,0
428,-0.8034296725662963,0.0469238086351579,0
429,-0.6773895685278983,-0.247290102532016,1
430,0.21718072419619602,-0.2929923734602662,1
431,0.25946448187502436,0.9207270510017892,1
432,-0.1928198513660817,0.6560440454264763,0
433,0.4524280372741539,-0.16910996395762176,0
434,0.03766163470908853,-0.573804965109464,0
435,-0.5440058101582574,0.8271557633067349,1
436,0.3018183056376364,0.3728440517351815,1
437,0.6401109904720576,0.6348249688566854,1
438,-0.28759239511388746,0.684402309994211,0
439,-0.7612562197742048,0.3831971933178114,0
440,0.1623690346783058,0.062411875643201935,1
441,0.7337605974575193,0.49298940943627817,1
442,-0.035642612840947725,-0.5045779612081082,0
443,-0.35226156552111815,0.29941010795168643,1
444,-0.6857051218942624,0.5914691133399584,0
445,0.5113674982155371,-0.7032644812158809,1
446,-0.7518274808625061,0.26257778568489537,0
447,0.5018187073447509,0.3636878737007644,0
448,-0.23772929307299012,0.6691145184705896,0
449,-0.16566066476842659,0.31067908578141445,0
450,-0.10468000598130223,-0.8962042592716338,0
451,0.761586504733146,-0.5020672463315267,1
452,-0.8250124392232981,-0.1402315978051975,0
453,0.07936284776969034,0.3197963817259076,1
454,0.41066492186728765,-0.779361834258571,1
455,-0.2304851361692147,-0.4964994514115159,0
456,-0.3318749224840266,-0.6193425179402023,1
457,0.31477567382846755,-0.09682503929996975,1
458,0.7900972388420877,-0.2588806678411734,0
459,0.6959970745367483,-0.5490229555761107,1
460,0.03382386937433274,0.17955970754513895,1
461,-0.4646750817225445,0.6418127303600397,0
462,-0.6247824043721396,-0.19098810538923933,1
463,0.6672503783771817,0.17975938413160122,0
464,0.367423183462159,-0.021800508499071704,1
465,0.31516410458774985,0.28247963208235516,1
466,0.1845018910909112,-0.16786004375146718,1
467,0.8185499388596744,-0.297932070539154,1
468,0.5487285135133287,-0.7451921507035887,1
469,-0.7237751428534114,0.10962829814145017,0
470,-0.2538574342165509,-0.9500768975191299,0
471,0.24504468054485776,-0.6563202871882398,0
472,0.6798769023457761,-0.6542019470412397,0
473,0.16535159309619785,-0.04708297383182461,1
474,0.25483237100862666,0.27785754726476913,1
475,0.30464389889935134,0.611475870782831,0
476,-0.39129458464939937,-0.5491104496695424,1
477,0.683470889506205,-0.35593160992848166,0
478,0.6273472627477665,-0.22377659000033268,0
479,-0.16320314849943798,0.2154044618923821,0
480,0.3539580173454982,0.7585775798207418,0
481,0.8886960597331072,-0.3185236454162585,1
482,-0.12538801732306673,0.8485382847368143,0
483,-0.8565683085869903,-0.04025164355641493,0
484,0.2671341180052127,0.4039210837958141,1
485,0.16960007450866668,0.1159496023412383,1
486,0.9683107765382423,0.08676970826492955,1
487,-0.03049673995889387,0.6409241381559094,1
488,0.8750502173156027,0.02882616730149013,1
489,0.3906881149411764,0.29128191295755324,1
490,-0.11742127121457903,-0.5262442482090403,0
491,-0.5686998653639243,0.441408793694076,0
492,0.38658934057710115,0.38692501993896744,0
493,-0.7578574753909334,-0.6360402022110899,0
494,-0.5405260087557017,-0.2696960329102591,1
495,0.5944953431474201,-0.583704485476847,1
496,0.8719139271113635,-0.30564537497327654,1
497,0.3704682016669715,0.6868121295561335,0
498,-0.22152449782046152,0.703487577517268,0
499,-0.5060398299549391,-0.8109695427448795,0
500,-0.07622082724020995,0.5657410815655525,1
501,0.9356746741648756,0.09935495169094885,1
502,0.37950257535093895,-0.1040301583838459,1
503,0.955247465325354,-0.21982536070609696,1
504,-0.6580078127507635,0.30098958334995707,0
505,0.1556337341502638,-0.5741626251916755,0
506,0.35441661424084064,-0.7383379836659982,1
507,-0.02557824678232736,-0.6505634332756305,0
508,0.29330263477807605,0.4326220041604923,1
509,0.094037193948833,-0.40850972234296806,1
510,0.23978699450799182,-0.11599833490338453,1
511,-0.5603420229847492,-0.2167072403352446,1
512,-0.18029129640841582,0.4284270800235284,1
513,0.8799452059509228,0.17480608637308165,1
514,-0.2686057712028338,0.5083857242792259,1
515,0.5678223772757757,0.30855407703410026,0
516,-0.33956179829875377,0.4865257494517919,1
517,-0.18686254785388046,0.9067144172916188,0
518,0.4402292425129399,0.8936619132499675,1
519,0.300255851399229,-0.6075294064692043,0
520,0.36120617855232956,0.04496683907251271,1
521,-0.5308105448199263,-0.5387886417181462,1
522,-0.4622271984817142,-0.7250249104241868,0
523,0.6679611181427073,-0.14022053445620183,0
524,-0.4810236306364455,-0.4033382988387009,1
525,-0.04696065106862439,-0.19174249309191532,0
526,-0.1998274099498112,-0.7633127916007318,1
527,-0.5876071805926785,-0.18414613299657231,1
528,0.03806061198297254,-0.6139015711770589,0
529,0.27687925743054365,0.9206539338912587,1
530,0.028514988578912416,0.40418418273434925,1
531,-0.4639127191859672,-0.5524834959496272,1
532,0.21071970747881916,0.9765633544798243,1
533,0.28166769137653336,0.7764004421217319,0
534,0.14126105258722557,0.6158316757929931,1
535,0.8692936705095643,-0.0679363826167867,1
536,-0.17973709591506332,0.7143728576194504,0
537,0.7866349972608621,-0.07597673785341931,0
538,-0.5364783315026933,0.8310853442473226,1
539,0.3398066585667892,-0.5667388786805714,0
540,-0.35988881699606545,0.13804937471895154,0
541,0.3175448595945483,-0.2884545635916551,0
542,0.19919691872914166,0.9220056893769408,1
543,-0.5273233289456607,-0.32097336052619857,1
544,-0.22691629442233419,-0.8936587470691351,0
545,0.9516404400356973,-0.016393349281014515,1
546,-0.43463252060765706,0.18781086433398927,1
547,-0.05961350950289167,0.5890094388264974,1
548,0.05948189970592729,0.3653170820536339,1
549,-0.04072560940806988,0.15627652721504393,0
550,0.23482123937095423,0.24049053443283203,1
551,0.6500031718538063,0.4327436749710711,0
552,0.8406064527356698,-0.46212739779075934,1
553,0.41700476673457954,-0.7362110115127771,1
554,0.5661233933134842,-0.017738545247826906,0
555,0.34153757039115723,0.8938354548240713,1
556,0.5378185175949417,0.3289019477929962,0
557,-0.09857033134809574,0.06109746139492244,0
558,0.4407403243876384,0.022476199692345624,1
559,-0.18089557867888786,-0.691488405504684,1
560,0.40737603450766835,-0.52265505115385,0
561,-0.2198332167113553,0.6988033814704105,0
562,0.5414042394579396,-0.11396840165737972,0
563,-0.40263285059296205,0.8667238485637275,1
564,-0.43808323284690676,0.7038643486579876,0
565,-0.2682890896016172,0.8347513983334987,0
566,0.2144349728398441,0.6160003395619132,0
567,-0.8451665426910654,-0.06029780035038218,0
568,0.14167440886464092,-0.3878833814314519,1
569,-0.4130199714410107,-0.05154409105381204,0
570,0.37334469978809837,-0.13416508671702598,1
571,-0.40800648361180386,0.8461181683497505,1
572,0.4264309548456625,-0.42621730052441287,0
573,-0.3251007988129773,0.18240342780969498,0
574,-0.01743816039466035,-0.09619303274710148,0
575,0.3371969027560481,-0.12328333668651562,1
576,0.37493017308045956,0.7027708291401203,0
577,0.28484760721580327,-0.020648225121420696,1
578,0.42526490296126984,-0.7509593887984726,1
579,0.3469025127723288,-0.4105708155970096,0
580,-0.10295724790143586,-0.23777423958518465,0
581,-0.7063268101748645,-0.6960692634016585,0
582,0.6938950128863797,-0.1171880898015306,0
583,-0.845061984908787,0.505848693223158,1
584,0.22880564726869976,-0.8287962517600127,1
585,0.1778339102468994,-0.4549135588160378,0
586,-0.07143321004572414,-0.23924758690349762,0
587,0.19502145386379535,-0.6649074010308663,0
588,-0.08305372255687843,0.7714817744768753,0
589,-0.05522142624806655,-0.10376205898582024,0
590,-0.384048566707172,0.37349469789592504,1
591,0.00267800555951454,0.5089465348675903,1
592,-0.9158156266550995,0.20867735752316208,0
593,0.05566118301507693,0.6123900216980266,1
594,0.09887437741258134,0.4019510350504111,1
595,-0.7866712299942351,0.5757311855471906,1
596,0.27977901843623737,0.90010787592229,1
597,0.9509905722092267,0.053440083998029096,1
598,-0.2741410101856697,-0.83461615109461,0
599,-0.26928385674202726,0.4175968247158299,1
600,0.41825254993357514,0.6442116622894475,0
601,-0.14174943157967737,-0.027626816529882477,0
602,-0.62467250755781,0.6654913365977658,0
603,-0.7902202748473172,-0.447917251970624,0
604,0.09576511414574639,-0.9531284629660698,0
605,-0.6467834988006942,-0.05184018833721595,1
606,0.7668022459825775,0.08496643718197328,0
607,0.17424093120721468,0.9684200271291692,1
608,0.8680390423125646,-0.2006889164471849,0
609,0.1489532437264061,0.6383725320026689,0
610,-0.7728444357848726,-0.36776375720125476,0
